zip,city,state,county,timezone,lat,lng
51055,Sloan,IA,Woodbury,America/Chicago,42.21586,-96.25672
51056,Smithland,IA,Woodbury,America/Chicago,42.23547,-95.95351
51058,Sutherland,IA,O'Brien,America/Chicago,42.98161,-95.47097
51060,Ute,IA,Monona,America/Chicago,42.04157,-95.69791
51061,Washta,IA,Cherokee,America/Chicago,42.57853,-95.71807
51062,Westfield,IA,Plymouth,America/Chicago,42.70701,-96.53667
51063,Whiting,IA,Monona,America/Chicago,42.14724,-96.17462
51101,Sioux City,IA,Woodbury,America/Chicago,42.49406,-96.39361
51103,Sioux City,IA,Woodbury,America/Chicago,42.51807,-96.4428
51104,Sioux City,IA,Woodbury,America/Chicago,42.53542,-96.40413
51105,Sioux City,IA,Woodbury,America/Chicago,42.50866,-96.36643
51106,Sioux City,IA,Woodbury,America/Chicago,42.46615,-96.32082
51108,Sioux City,IA,Woodbury,America/Chicago,42.5669,-96.35227
51109,Sioux City,IA,Woodbury,America/Chicago,42.59486,-96.47856
51111,Sioux City,IA,Woodbury,America/Chicago,42.40999,-96.38638
51201,Sheldon,IA,O'Brien,America/Chicago,43.18336,-95.86572
51230,Alvord,IA,Lyon,America/Chicago,43.36033,-96.32367
51231,Archer,IA,O'Brien,America/Chicago,43.10312,-95.74219
51232,Ashton,IA,Osceola,America/Chicago,43.30166,-95.81755
51234,Boyden,IA,Sioux,America/Chicago,43.19407,-96.01993
51235,Doon,IA,Lyon,America/Chicago,43.29454,-96.21823
51237,George,IA,Lyon,America/Chicago,43.33672,-96.00067
51238,Hospers,IA,Sioux,America/Chicago,43.07667,-95.89465
51239,Hull,IA,Sioux,America/Chicago,43.20131,-96.14576
51240,Inwood,IA,Lyon,America/Chicago,43.30949,-96.45715
51241,Larchwood,IA,Lyon,America/Chicago,43.44966,-96.45993
51242,Lester,IA,Lyon,America/Chicago,43.44113,-96.33481
51243,Little Rock,IA,Lyon,America/Chicago,43.44247,-95.90405
51244,Matlock,IA,Sioux,America/Chicago,43.24479,-95.93544
51245,Primghar,IA,O'Brien,America/Chicago,43.07473,-95.59999
51246,Rock Rapids,IA,Lyon,America/Chicago,43.42831,-96.16717
51247,Rock Valley,IA,Sioux,America/Chicago,43.19133,-96.33947
51248,Sanborn,IA,O'Brien,America/Chicago,43.20555,-95.65783
51249,Sibley,IA,Osceola,America/Chicago,43.41257,-95.73207
51250,Sioux Center,IA,Sioux,America/Chicago,43.08428,-96.2124
51301,Spencer,IA,Clay,America/Chicago,43.15289,-95.14724
51331,Arnolds Park,IA,Dickinson,America/Chicago,43.36379,-95.12808
51333,Dickens,IA,Clay,America/Chicago,43.12798,-94.99965
51334,Estherville,IA,Emmet,America/Chicago,43.4036,-94.80508
51338,Everly,IA,Clay,America/Chicago,43.20596,-95.32193
51341,Gillett Grove,IA,Clay,America/Chicago,43.01413,-95.03872
51342,Graettinger,IA,Palo Alto,America/Chicago,43.24395,-94.73795
51343,Greenville,IA,Clay,America/Chicago,43.0158,-95.10568
51345,Harris,IA,Osceola,America/Chicago,43.41265,-95.42922
51346,Hartley,IA,O'Brien,America/Chicago,43.18233,-95.46082
51347,Lake Park,IA,Dickinson,America/Chicago,43.42329,-95.31427
51350,Melvin,IA,Osceola,America/Chicago,43.31097,-95.60083
51351,Milford,IA,Dickinson,America/Chicago,43.31658,-95.18692
51354,Ocheyedan,IA,Osceola,America/Chicago,43.41211,-95.53985
51355,Okoboji,IA,Dickinson,America/Chicago,43.38871,-95.13672
51357,Royal,IA,Clay,America/Chicago,43.06075,-95.28063
51358,Ruthven,IA,Palo Alto,America/Chicago,43.13121,-94.89974
51360,Spirit Lake,IA,Dickinson,America/Chicago,43.4425,-95.08759
51363,Superior,IA,Dickinson,America/Chicago,43.43359,-94.94672
51364,Terril,IA,Dickinson,America/Chicago,43.29958,-94.96542
51365,Wallingford,IA,Emmet,America/Chicago,43.30797,-94.73681
51366,Webb,IA,Clay,America/Chicago,42.95917,-95.00773
51401,Carroll,IA,Carroll,America/Chicago,42.06615,-94.86957
51430,Arcadia,IA,Carroll,America/Chicago,42.086,-95.02556
51431,Arthur,IA,Ida,America/Chicago,42.34488,-95.35168
51433,Auburn,IA,Sac,America/Chicago,42.27619,-94.87114
51436,Breda,IA,Carroll,America/Chicago,42.18516,-95.01671
51439,Charter Oak,IA,Crawford,America/Chicago,42.08473,-95.58489
51440,Dedham,IA,Carroll,America/Chicago,41.91334,-94.81294
51441,Deloit,IA,Crawford,America/Chicago,42.12097,-95.3167
51442,Denison,IA,Crawford,America/Chicago,42.03038,-95.35836
51443,Glidden,IA,Carroll,America/Chicago,42.08044,-94.7025
51444,Halbur,IA,Carroll,America/Chicago,42.00485,-94.97312
51445,Ida Grove,IA,Ida,America/Chicago,42.32447,-95.46452
51446,Irwin,IA,Shelby,America/Chicago,41.77512,-95.19191
51447,Kirkman,IA,Shelby,America/Chicago,41.7221,-95.19595
51448,Kiron,IA,Crawford,America/Chicago,42.20349,-95.30768
51449,Lake City,IA,Calhoun,America/Chicago,42.26814,-94.7345
51450,Lake View,IA,Sac,America/Chicago,42.31322,-95.03107
51451,Lanesboro,IA,Carroll,America/Chicago,42.18453,-94.69468
51453,Lohrville,IA,Calhoun,America/Chicago,42.26946,-94.54712
51454,Manilla,IA,Crawford,America/Chicago,41.87381,-95.20712
51455,Manning,IA,Carroll,America/Chicago,41.91142,-95.05564
51458,Odebolt,IA,Sac,America/Chicago,42.32056,-95.23589
51459,Ralston,IA,Carroll,America/Chicago,42.04521,-94.63797
51461,Schleswig,IA,Crawford,America/Chicago,42.1698,-95.48096
51462,Scranton,IA,Greene,America/Chicago,42.01069,-94.55635
51463,Templeton,IA,Carroll,America/Chicago,41.90744,-94.91273
51465,Vail,IA,Crawford,America/Chicago,42.09191,-95.20201
51466,Wall Lake,IA,Sac,America/Chicago,42.25635,-95.10379
51467,Westside,IA,Crawford,America/Chicago,42.07189,-95.11509
51501,Council Bluffs,IA,Pottawattamie,America/Chicago,41.22798,-95.87858
51503,Council Bluffs,IA,Pottawattamie,America/Chicago,41.23203,-95.77811
51510,Carter Lake,IA,Pottawattamie,America/Chicago,41.28843,-95.91714
51520,Arion,IA,Crawford,America/Chicago,41.96961,-95.46146
51521,Avoca,IA,Pottawattamie,America/Chicago,41.47835,-95.34466
51523,Blencoe,IA,Monona,America/Chicago,41.91325,-96.06795
51525,Carson,IA,Pottawattamie,America/Chicago,41.23381,-95.41644
51526,Crescent,IA,Pottawattamie,America/Chicago,41.36876,-95.877
51527,Defiance,IA,Shelby,America/Chicago,41.82572,-95.34817
51528,Dow City,IA,Crawford,America/Chicago,41.92755,-95.50198
51529,Dunlap,IA,Harrison,America/Chicago,41.86033,-95.62573
51530,Earling,IA,Shelby,America/Chicago,41.78448,-95.43022
51531,Elk Horn,IA,Shelby,America/Chicago,41.58868,-95.08721
51532,Elliott,IA,Montgomery,America/Chicago,41.13518,-95.11248
51533,Emerson,IA,Mills,America/Chicago,41.03613,-95.38042
51534,Glenwood,IA,Mills,America/Chicago,41.04291,-95.71685
51535,Griswold,IA,Cass,America/Chicago,41.22411,-95.13004
51536,Hancock,IA,Pottawattamie,America/Chicago,41.38616,-95.36077
51537,Harlan,IA,Shelby,America/Chicago,41.64756,-95.29293
51540,Hastings,IA,Mills,America/Chicago,41.02448,-95.49899
51541,Henderson,IA,Mills,America/Chicago,41.13446,-95.41759
51542,Honey Creek,IA,Pottawattamie,America/Chicago,41.43792,-95.84137
51543,Kimballton,IA,Audubon,America/Chicago,41.65667,-95.07595
51544,Lewis,IA,Cass,America/Chicago,41.31053,-95.1089
51545,Little Sioux,IA,Harrison,America/Chicago,41.84029,-96.02555
51546,Logan,IA,Harrison,America/Chicago,41.64245,-95.77515
51548,McClelland,IA,Pottawattamie,America/Chicago,41.31795,-95.63696
51549,Macedonia,IA,Pottawattamie,America/Chicago,41.18287,-95.45322
51550,Magnolia,IA,Harrison,America/Chicago,41.69215,-95.87416
51551,Malvern,IA,Mills,America/Chicago,40.99208,-95.58941
51552,Marne,IA,Cass,America/Chicago,41.49075,-95.11349
51553,Minden,IA,Pottawattamie,America/Chicago,41.42089,-95.54653
51554,Mineola,IA,Mills,America/Chicago,41.14738,-95.68136
51555,Missouri Valley,IA,Harrison,America/Chicago,41.55841,-95.91921
51556,Modale,IA,Harrison,America/Chicago,41.64287,-96.03096
51557,Mondamin,IA,Harrison,America/Chicago,41.73047,-95.9926
51558,Moorhead,IA,Monona,America/Chicago,41.9049,-95.86228
51559,Neola,IA,Pottawattamie,America/Chicago,41.46344,-95.66368
51560,Oakland,IA,Pottawattamie,America/Chicago,41.31712,-95.40166
51561,Pacific Junction,IA,Mills,America/Chicago,41.00927,-95.80869
51562,Panama,IA,Shelby,America/Chicago,41.7257,-95.50274
51563,Persia,IA,Harrison,America/Chicago,41.57494,-95.59363
51564,Pisgah,IA,Harrison,America/Chicago,41.81606,-95.91198
51565,Portsmouth,IA,Shelby,America/Chicago,41.64473,-95.5207
51566,Red Oak,IA,Montgomery,America/Chicago,41.0163,-95.2313
51570,Shelby,IA,Shelby,America/Chicago,41.52347,-95.45765
51571,Silver City,IA,Mills,America/Chicago,41.14531,-95.60924
51572,Soldier,IA,Monona,America/Chicago,41.99123,-95.78753
51573,Stanton,IA,Montgomery,America/Chicago,40.97948,-95.09532
51575,Treynor,IA,Pottawattamie,America/Chicago,41.24193,-95.60305
51576,Underwood,IA,Pottawattamie,America/Chicago,41.37728,-95.70979
51577,Walnut,IA,Pottawattamie,America/Chicago,41.46344,-95.20487
51578,Westphalia,IA,Shelby,America/Chicago,41.71937,-95.39456
51579,Woodbine,IA,Harrison,America/Chicago,41.7467,-95.70341
51601,Shenandoah,IA,Page,America/Chicago,40.72616,-95.34978
51630,Blanchard,IA,Page,America/Chicago,40.60099,-95.19132
51631,Braddyville,IA,Page,America/Chicago,40.60217,-95.00781
51632,Clarinda,IA,Page,America/Chicago,40.74694,-95.04956
51636,Coin,IA,Page,America/Chicago,40.66725,-95.23255
51637,College Springs,IA,Page,America/Chicago,40.6249,-95.11565
51638,Essex,IA,Page,America/Chicago,40.84261,-95.27171
51639,Farragut,IA,Fremont,America/Chicago,40.71982,-95.47485
51640,Hamburg,IA,Fremont,America/Chicago,40.6229,-95.65642
51645,Imogene,IA,Fremont,America/Chicago,40.88192,-95.4326
51646,New Market,IA,Taylor,America/Chicago,40.74651,-94.87583
51647,Northboro,IA,Page,America/Chicago,40.60885,-95.31974
51648,Percival,IA,Fremont,America/Chicago,40.73376,-95.80879
51649,Randolph,IA,Fremont,America/Chicago,40.8526,-95.53615
51650,Riverton,IA,Fremont,America/Chicago,40.66665,-95.55374
51652,Sidney,IA,Fremont,America/Chicago,40.77031,-95.62757
51653,Tabor,IA,Fremont,America/Chicago,40.88427,-95.67215
51654,Thurman,IA,Fremont,America/Chicago,40.83125,-95.76454
51656,Yorktown,IA,Page,America/Chicago,40.73471,-95.1563
52001,Dubuque,IA,Dubuque,America/Chicago,42.54498,-90.6938
52002,Dubuque,IA,Dubuque,America/Chicago,42.52478,-90.77322
52003,Dubuque,IA,Dubuque,America/Chicago,42.43441,-90.67522
52030,Andrew,IA,Jackson,America/Chicago,42.15329,-90.59188
52031,Bellevue,IA,Jackson,America/Chicago,42.24884,-90.4886
52032,Bernard,IA,Dubuque,America/Chicago,42.29108,-90.84194
52033,Cascade,IA,Dubuque,America/Chicago,42.27904,-91.00122
52035,Colesburg,IA,Delaware,America/Chicago,42.66072,-91.19094
52037,Delmar,IA,Clinton,America/Chicago,41.96713,-90.62862
52038,Dundee,IA,Delaware,America/Chicago,42.58561,-91.55823
52039,Durango,IA,Dubuque,America/Chicago,42.53921,-90.86095
52040,Dyersville,IA,Dubuque,America/Chicago,42.50814,-91.13598
52041,Earlville,IA,Delaware,America/Chicago,42.50616,-91.25694
52042,Edgewood,IA,Clayton,America/Chicago,42.68118,-91.36804
52043,Elkader,IA,Clayton,America/Chicago,42.84522,-91.41923
52044,Elkport,IA,Clayton,America/Chicago,42.76904,-91.32355
52045,Epworth,IA,Dubuque,America/Chicago,42.46088,-90.93757
52046,Farley,IA,Dubuque,America/Chicago,42.43833,-91.01309
52047,Farmersburg,IA,Clayton,America/Chicago,42.96553,-91.34992
52048,Garber,IA,Clayton,America/Chicago,42.74216,-91.25724
52049,Garnavillo,IA,Clayton,America/Chicago,42.88544,-91.20424
52050,Greeley,IA,Delaware,America/Chicago,42.60481,-91.33469
52052,Guttenberg,IA,Clayton,America/Chicago,42.74045,-91.11954
52053,Holy Cross,IA,Dubuque,America/Chicago,42.61163,-90.96505
52054,La Motte,IA,Jackson,America/Chicago,42.30542,-90.6271
52057,Manchester,IA,Delaware,America/Chicago,42.48979,-91.45472
52060,Maquoketa,IA,Jackson,America/Chicago,42.10336,-90.68142
52064,Miles,IA,Jackson,America/Chicago,42.08862,-90.31241
52065,New Vienna,IA,Dubuque,America/Chicago,42.58298,-91.10622
52066,North Buena Vista,IA,Clayton,America/Chicago,42.67839,-90.95184
52068,Peosta,IA,Dubuque,America/Chicago,42.42289,-90.81718
52069,Preston,IA,Jackson,America/Chicago,42.05839,-90.43244
52070,Sabula,IA,Jackson,America/Chicago,42.0816,-90.2185
52072,Saint Olaf,IA,Clayton,America/Chicago,42.92198,-91.3778
52073,Sherrill,IA,Dubuque,America/Chicago,42.62514,-90.82169
52074,Spragueville,IA,Jackson,America/Chicago,42.10943,-90.47243
52076,Strawberry Point,IA,Clayton,America/Chicago,42.69982,-91.51016
52077,Volga,IA,Clayton,America/Chicago,42.8225,-91.55697
52078,Worthington,IA,Dubuque,America/Chicago,42.39466,-91.11604
52079,Zwingle,IA,Jackson,America/Chicago,42.28552,-90.71624
52101,Decorah,IA,Winneshiek,America/Chicago,43.35368,-91.76474
52132,Calmar,IA,Winneshiek,America/Chicago,43.20618,-91.92323
52133,Castalia,IA,Winneshiek,America/Chicago,43.10742,-91.66625
52134,Chester,IA,Howard,America/Chicago,43.46957,-92.41122
52135,Clermont,IA,Fayette,America/Chicago,43.01941,-91.66822
52136,Cresco,IA,Howard,America/Chicago,43.37403,-92.1112
52140,Dorchester,IA,Allamakee,America/Chicago,43.44338,-91.53666
52141,Elgin,IA,Fayette,America/Chicago,42.93934,-91.63086
52142,Fayette,IA,Fayette,America/Chicago,42.82875,-91.7916
52144,Fort Atkinson,IA,Winneshiek,America/Chicago,43.13915,-91.96241
52146,Harpers Ferry,IA,Allamakee,America/Chicago,43.18966,-91.19789
52147,Hawkeye,IA,Fayette,America/Chicago,42.95107,-91.96285
52151,Lansing,IA,Allamakee,America/Chicago,43.3439,-91.27788
52154,Lawler,IA,Chickasaw,America/Chicago,43.12258,-92.16531
52155,Lime Springs,IA,Howard,America/Chicago,43.41479,-92.29668
52156,Luana,IA,Clayton,America/Chicago,43.05254,-91.46234
52157,McGregor,IA,Clayton,America/Chicago,43.01876,-91.23439
52158,Marquette,IA,Clayton,America/Chicago,43.04387,-91.18663
52159,Monona,IA,Clayton,America/Chicago,43.07794,-91.35866
52160,New Albin,IA,Allamakee,America/Chicago,43.46599,-91.36386
52161,Ossian,IA,Winneshiek,America/Chicago,43.12957,-91.75713
52162,Postville,IA,Allamakee,America/Chicago,43.10757,-91.55162
52163,Protivin,IA,Howard,America/Chicago,43.21975,-92.10312
52164,Randalia,IA,Fayette,America/Chicago,42.8502,-91.89511
52165,Ridgeway,IA,Winneshiek,America/Chicago,43.30679,-91.98342
52166,Saint Lucas,IA,Fayette,America/Chicago,43.06592,-91.93343
52168,Spillville,IA,Winneshiek,America/Chicago,43.20545,-91.95232
52169,Wadena,IA,Fayette,America/Chicago,42.85318,-91.66429
52170,Waterville,IA,Allamakee,America/Chicago,43.22394,-91.30523
52171,Waucoma,IA,Fayette,America/Chicago,43.07364,-92.051
52172,Waukon,IA,Allamakee,America/Chicago,43.27079,-91.48449
52175,West Union,IA,Fayette,America/Chicago,42.99396,-91.82561
52201,Ainsworth,IA,Washington,America/Chicago,41.33233,-91.54614
52202,Alburnett,IA,Linn,America/Chicago,42.15775,-91.63781
52203,Amana,IA,Iowa,America/Chicago,41.81227,-91.88652
52205,Anamosa,IA,Jones,America/Chicago,42.11853,-91.28537
52206,Atkins,IA,Benton,America/Chicago,41.99159,-91.88547
52207,Baldwin,IA,Jackson,America/Chicago,42.09508,-90.83168
52208,Belle Plaine,IA,Benton,America/Chicago,41.88283,-92.25768
52209,Blairstown,IA,Benton,America/Chicago,41.9067,-92.0994
52210,Brandon,IA,Buchanan,America/Chicago,42.33982,-92.00458
52211,Brooklyn,IA,Poweshiek,America/Chicago,41.76038,-92.44768
52212,Center Junction,IA,Jones,America/Chicago,42.10885,-91.08569
52213,Center Point,IA,Linn,America/Chicago,42.19785,-91.77249
52214,Central City,IA,Linn,America/Chicago,42.19095,-91.50686
52215,Chelsea,IA,Tama,America/Chicago,41.90871,-92.39557
52216,Clarence,IA,Cedar,America/Chicago,41.88701,-91.04235
52217,Clutier,IA,Tama,America/Chicago,42.07994,-92.40795
52218,Coggon,IA,Linn,America/Chicago,42.2925,-91.53606
52219,Prairieburg,IA,Linn,America/Chicago,42.23776,-91.42586
52220,Conroy,IA,Iowa,America/Chicago,41.72826,-91.99844
52221,Guernsey,IA,Poweshiek,America/Chicago,41.64197,-92.33228
52222,Deep River,IA,Poweshiek,America/Chicago,41.57307,-92.34078
52223,Delhi,IA,Delaware,America/Chicago,42.41326,-91.32424
52224,Dysart,IA,Tama,America/Chicago,42.16565,-92.2996
52225,Elberon,IA,Tama,America/Chicago,42.01081,-92.32687
52227,Ely,IA,Linn,America/Chicago,41.90006,-91.56278
52228,Fairfax,IA,Linn,America/Chicago,41.90254,-91.79151
52229,Garrison,IA,Benton,America/Chicago,42.14562,-92.16776
52231,Harper,IA,Keokuk,America/Chicago,41.36249,-92.05636
52232,Hartwick,IA,Poweshiek,America/Chicago,41.80266,-92.33595
52233,Hiawatha,IA,Linn,America/Chicago,42.04674,-91.68694
52235,Hills,IA,Johnson,America/Chicago,41.57221,-91.53201
52236,Homestead,IA,Iowa,America/Chicago,41.73279,-91.8761
52237,Hopkinton,IA,Delaware,America/Chicago,42.34467,-91.24829
52240,Iowa City,IA,Johnson,America/Chicago,41.63545,-91.50162
52241,Coralville,IA,Johnson,America/Chicago,41.69869,-91.59474
52242,Iowa City,IA,Johnson,America/Chicago,41.66264,-91.54787
52245,Iowa City,IA,Johnson,America/Chicago,41.6708,-91.50768
52246,Iowa City,IA,Johnson,America/Chicago,41.65162,-91.5697
52247,Kalona,IA,Washington,America/Chicago,41.51488,-91.71884
52248,Keota,IA,Keokuk,America/Chicago,41.34691,-91.93583
52249,Keystone,IA,Benton,America/Chicago,42.01417,-92.20543
52251,Ladora,IA,Iowa,America/Chicago,41.70993,-92.20222
52253,Lisbon,IA,Linn,America/Chicago,41.8966,-91.35123
52254,Lost Nation,IA,Clinton,America/Chicago,41.95214,-90.80116
52255,Lowden,IA,Cedar,America/Chicago,41.86364,-90.96132
52257,Luzerne,IA,Benton,America/Chicago,41.92095,-92.17825
52301,Marengo,IA,Iowa,America/Chicago,41.78838,-92.08411
52302,Marion,IA,Linn,America/Chicago,42.06554,-91.57061
52305,Martelle,IA,Jones,America/Chicago,42.01924,-91.33917
52306,Mechanicsville,IA,Cedar,America/Chicago,41.89844,-91.25343
52307,Middle Amana,IA,Iowa,America/Chicago,41.79297,-91.89884
52308,Millersburg,IA,Iowa,America/Chicago,41.57231,-92.15852
52309,Monmouth,IA,Jackson,America/Chicago,42.12354,-90.88873
52310,Monticello,IA,Jones,America/Chicago,42.22067,-91.19722
52312,Morley,IA,Jones,America/Chicago,42.00605,-91.24587
52313,Mount Auburn,IA,Benton,America/Chicago,42.25906,-92.09498
52314,Mount Vernon,IA,Linn,America/Chicago,41.93381,-91.44866
52315,Newhall,IA,Benton,America/Chicago,42.00089,-91.97011
52316,North English,IA,Iowa,America/Chicago,41.54311,-92.08857
52317,North Liberty,IA,Johnson,America/Chicago,41.76242,-91.63101
52318,Norway,IA,Benton,America/Chicago,41.88927,-91.89274
52320,Olin,IA,Jones,America/Chicago,41.99769,-91.14852
52321,Onslow,IA,Jones,America/Chicago,42.14722,-90.98325
52322,Oxford,IA,Johnson,America/Chicago,41.6911,-91.76015
52323,Oxford Junction,IA,Jones,America/Chicago,41.98445,-90.9598
52324,Palo,IA,Linn,America/Chicago,42.06363,-91.80536
52325,Parnell,IA,Iowa,America/Chicago,41.57949,-91.92401
52326,Quasqueton,IA,Buchanan,America/Chicago,42.39026,-91.75735
52327,Riverside,IA,Washington,America/Chicago,41.47637,-91.58101
52328,Robins,IA,Linn,America/Chicago,42.07158,-91.66609
52329,Rowley,IA,Buchanan,America/Chicago,42.35766,-91.85573
52330,Ryan,IA,Delaware,America/Chicago,42.34949,-91.50048
52332,Shellsburg,IA,Benton,America/Chicago,42.09884,-91.88842
52333,Solon,IA,Johnson,America/Chicago,41.80621,-91.49268
52334,South Amana,IA,Iowa,America/Chicago,41.7402,-91.94109
52335,South English,IA,Keokuk,America/Chicago,41.46229,-92.06377
52336,Springville,IA,Linn,America/Chicago,42.06925,-91.43977
52337,Stanwood,IA,Cedar,America/Chicago,41.88026,-91.14202
52338,Swisher,IA,Johnson,America/Chicago,41.82956,-91.70868
52339,Tama,IA,Tama,America/Chicago,41.92296,-92.58862
52340,Tiffin,IA,Johnson,America/Chicago,41.70831,-91.68468
52341,Toddville,IA,Linn,America/Chicago,42.10383,-91.73537
52342,Toledo,IA,Tama,America/Chicago,42.05139,-92.55782
52345,Urbana,IA,Benton,America/Chicago,42.23413,-91.89197
52346,Van Horne,IA,Benton,America/Chicago,42.01005,-92.08067
52347,Victor,IA,Iowa,America/Chicago,41.71253,-92.28449
52348,Vining,IA,Tama,America/Chicago,41.99015,-92.38148
52349,Vinton,IA,Benton,America/Chicago,42.17237,-92.00562
52351,Walford,IA,Benton,America/Chicago,41.87788,-91.83177
52352,Walker,IA,Linn,America/Chicago,42.28787,-91.77579
52353,Washington,IA,Washington,America/Chicago,41.29844,-91.71326
52354,Watkins,IA,Benton,America/Chicago,41.91593,-91.98774
52355,Webster,IA,Keokuk,America/Chicago,41.45995,-92.18292
52356,Wellman,IA,Washington,America/Chicago,41.47372,-91.84517
52358,West Branch,IA,Cedar,America/Chicago,41.69604,-91.31918
52359,West Chester,IA,Washington,America/Chicago,41.35852,-91.80745
52361,Williamsburg,IA,Iowa,America/Chicago,41.6476,-92.01396
52362,Wyoming,IA,Jones,America/Chicago,42.0657,-90.99687
52401,Cedar Rapids,IA,Linn,America/Chicago,41.97541,-91.65848
52402,Cedar Rapids,IA,Linn,America/Chicago,42.02277,-91.65978
52403,Cedar Rapids,IA,Linn,America/Chicago,41.96873,-91.5804
52404,Cedar Rapids,IA,Linn,America/Chicago,41.9238,-91.69422
52405,Cedar Rapids,IA,Linn,America/Chicago,41.98684,-91.74659
52411,Cedar Rapids,IA,Linn,America/Chicago,42.05151,-91.72714
52501,Ottumwa,IA,Wapello,America/Chicago,41.03574,-92.4315
52530,Agency,IA,Wapello,America/Chicago,40.99229,-92.29196
52531,Albia,IA,Monroe,America/Chicago,41.02676,-92.81433
52533,Batavia,IA,Jefferson,America/Chicago,41.0176,-92.15249
52534,Beacon,IA,Mahaska,America/Chicago,41.27193,-92.68188
52535,Birmingham,IA,Van Buren,America/Chicago,40.86516,-91.96052
52536,Blakesburg,IA,Wapello,America/Chicago,40.95548,-92.61948
52537,Bloomfield,IA,Davis,America/Chicago,40.73627,-92.41215
52540,Brighton,IA,Washington,America/Chicago,41.15762,-91.8222
52542,Cantril,IA,Van Buren,America/Chicago,40.62797,-92.05186
52543,Cedar,IA,Mahaska,America/Chicago,41.20076,-92.51993
52544,Centerville,IA,Appanoose,America/Chicago,40.71758,-92.91073
52548,Chillicothe,IA,Wapello,America/Chicago,41.08602,-92.53032
52549,Cincinnati,IA,Appanoose,America/Chicago,40.61376,-92.94649
52550,Delta,IA,Keokuk,America/Chicago,41.31386,-92.35996
52551,Douds,IA,Van Buren,America/Chicago,40.82485,-92.10191
52552,Drakesville,IA,Davis,America/Chicago,40.83572,-92.53676
52553,Eddyville,IA,Wapello,America/Chicago,41.14836,-92.65505
52554,Eldon,IA,Wapello,America/Chicago,40.92594,-92.22927
52555,Exline,IA,Appanoose,America/Chicago,40.63966,-92.81523
52556,Fairfield,IA,Jefferson,America/Chicago,41.01982,-91.92902
52557,Fairfield,IA,Jefferson,America/Chicago,41.02212,-91.96476
52560,Floris,IA,Davis,America/Chicago,40.85153,-92.24667
52561,Fremont,IA,Mahaska,America/Chicago,41.21987,-92.44621
52563,Hedrick,IA,Keokuk,America/Chicago,41.17498,-92.28314
52565,Keosauqua,IA,Van Buren,America/Chicago,40.74009,-91.94187
52566,Kirkville,IA,Wapello,America/Chicago,41.14796,-92.50257
52567,Libertyville,IA,Jefferson,America/Chicago,40.93035,-92.07781
52569,Melrose,IA,Monroe,America/Chicago,40.98568,-93.04223
52570,Milton,IA,Van Buren,America/Chicago,40.6852,-92.15075
52571,Moravia,IA,Appanoose,America/Chicago,40.87713,-92.83776
52572,Moulton,IA,Appanoose,America/Chicago,40.67726,-92.69193
52573,Mount Sterling,IA,Van Buren,America/Chicago,40.63302,-91.93868
52574,Mystic,IA,Appanoose,America/Chicago,40.80374,-92.96646
52576,Ollie,IA,Keokuk,America/Chicago,41.21359,-92.11125
52577,Oskaloosa,IA,Mahaska,America/Chicago,41.27193,-92.66047
52580,Packwood,IA,Jefferson,America/Chicago,41.12332,-92.08762
52581,Plano,IA,Appanoose,America/Chicago,40.80587,-93.06286
52583,Promise City,IA,Wayne,America/Chicago,40.80034,-93.15264
52584,Pulaski,IA,Davis,America/Chicago,40.64523,-92.25362
52585,Richland,IA,Keokuk,America/Chicago,41.19238,-91.98205
52586,Rose Hill,IA,Mahaska,America/Chicago,41.34679,-92.47041
52588,Selma,IA,Van Buren,America/Chicago,40.86421,-92.17314
52590,Seymour,IA,Wayne,America/Chicago,40.66439,-93.13237
52591,Sigourney,IA,Keokuk,America/Chicago,41.32085,-92.19297
52593,Udell,IA,Appanoose,America/Chicago,40.7736,-92.73956
52594,Unionville,IA,Appanoose,America/Chicago,40.8357,-92.64972
52595,University Park,IA,Mahaska,America/Chicago,41.28862,-92.61497
52601,Burlington,IA,Des Moines,America/Chicago,40.85501,-91.112
52619,Argyle,IA,Lee,America/Chicago,40.52517,-91.56519
52620,Bonaparte,IA,Van Buren,America/Chicago,40.69791,-91.79695
52621,Crawfordsville,IA,Washington,America/Chicago,41.20908,-91.53098
52623,Danville,IA,Des Moines,America/Chicago,40.85736,-91.33838
52624,Denmark,IA,Lee,America/Chicago,40.73642,-91.33752
52625,Donnellson,IA,Lee,America/Chicago,40.66545,-91.56941
52626,Farmington,IA,Van Buren,America/Chicago,40.62634,-91.72836
52627,Fort Madison,IA,Lee,America/Chicago,40.66821,-91.34874
52630,Hillsboro,IA,Henry,America/Chicago,40.80226,-91.70709
52632,Keokuk,IA,Lee,America/Chicago,40.43915,-91.44079
52635,Lockridge,IA,Jefferson,America/Chicago,40.99525,-91.75774
52637,Mediapolis,IA,Des Moines,America/Chicago,41.02013,-91.13679
52638,Middletown,IA,Des Moines,America/Chicago,40.79857,-91.24575
52639,Montrose,IA,Lee,America/Chicago,40.52993,-91.45635
52640,Morning Sun,IA,Louisa,America/Chicago,41.09971,-91.28487
52641,Mount Pleasant,IA,Henry,America/Chicago,40.98967,-91.5872
52644,Mount Union,IA,Henry,America/Chicago,41.04,-91.41496
52645,New London,IA,Henry,America/Chicago,40.91366,-91.40301
52646,Oakville,IA,Louisa,America/Chicago,41.06666,-91.00139
52647,Olds,IA,Henry,America/Chicago,41.13517,-91.54472
